COUNTRY,SECTOR,SUBSECTOR,ENERGY_CARRIER,PROPERTY,UNIT,YEAR,VALUE
BE,Buildings,Total,Liquids,Energy Demand,TWh,2019,8.21184047
BG,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.359850309
CY,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.498950575
CZ,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.239939409
DE,Buildings,Total,Liquids,Energy Demand,TWh,2019,39.28933514
DK,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.404585811
EE,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.2976075
ES,Buildings,Total,Liquids,Energy Demand,TWh,2019,14.72502836
FI,Buildings,Total,Liquids,Energy Demand,TWh,2019,3.058946945
FR,Buildings,Total,Liquids,Energy Demand,TWh,2019,28.03108491
GR,Buildings,Total,Liquids,Energy Demand,TWh,2019,1.492735914
HR,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.482706386
HU,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.354800172
IE,Buildings,Total,Liquids,Energy Demand,TWh,2019,3.22888212
IT,Buildings,Total,Liquids,Energy Demand,TWh,2019,6.083185621
LT,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.026704167
LU,Buildings,Total,Liquids,Energy Demand,TWh,2019,1.523334167
LV,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.322153889
MT,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.319323333
NL,Buildings,Total,Liquids,Energy Demand,TWh,2019,1.093054287
PL,Buildings,Total,Liquids,Energy Demand,TWh,2019,4.766942927
PT,Buildings,Total,Liquids,Energy Demand,TWh,2019,2.017975151
RO,Buildings,Total,Liquids,Energy Demand,TWh,2019,1.258731321
SE,Buildings,Total,Liquids,Energy Demand,TWh,2019,3.177193889
SI,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.704911667
SK,Buildings,Total,Liquids,Energy Demand,TWh,2019,0.096917944
UK,Buildings,Total,Liquids,Energy Demand,TWh,2019,26.32991301
EU,Buildings,Total,Liquids,Energy Demand,TWh,2019,124.2127024
AT,Buildings,Total,Others,Energy Demand,TWh,2019,0
BE,Buildings,Total,Others,Energy Demand,TWh,2019,0
BG,Buildings,Total,Others,Energy Demand,TWh,2019,0
CY,Buildings,Total,Others,Energy Demand,TWh,2019,0
CZ,Buildings,Total,Others,Energy Demand,TWh,2019,0
DE,Buildings,Total,Others,Energy Demand,TWh,2019,0
DK,Buildings,Total,Others,Energy Demand,TWh,2019,0
EE,Buildings,Total,Others,Energy Demand,TWh,2019,0
ES,Buildings,Total,Others,Energy Demand,TWh,2019,0
FI,Buildings,Total,Others,Energy Demand,TWh,2019,0
FR,Buildings,Total,Others,Energy Demand,TWh,2019,0
GR,Buildings,Total,Others,Energy Demand,TWh,2019,0
HR,Buildings,Total,Others,Energy Demand,TWh,2019,0
HU,Buildings,Total,Others,Energy Demand,TWh,2019,0
IE,Buildings,Total,Others,Energy Demand,TWh,2019,0
IT,Buildings,Total,Others,Energy Demand,TWh,2019,0
LT,Buildings,Total,Others,Energy Demand,TWh,2019,0
LU,Buildings,Total,Others,Energy Demand,TWh,2019,0
LV,Buildings,Total,Others,Energy Demand,TWh,2019,0
MT,Buildings,Total,Others,Energy Demand,TWh,2019,0
NL,Buildings,Total,Others,Energy Demand,TWh,2019,0
PL,Buildings,Total,Others,Energy Demand,TWh,2019,0
PT,Buildings,Total,Others,Energy Demand,TWh,2019,0
RO,Buildings,Total,Others,Energy Demand,TWh,2019,0
SE,Buildings,Total,Others,Energy Demand,TWh,2019,0
SI,Buildings,Total,Others,Energy Demand,TWh,2019,0
SK,Buildings,Total,Others,Energy Demand,TWh,2019,0
UK,Buildings,Total,Others,Energy Demand,TWh,2019,0
EU,Buildings,Total,Others,Energy Demand,TWh,2019,0
AT,Industry,Total,Electricity,Energy Demand,TWh,2019,32.07739
AT,Industry,Total,Hydrogen,Energy Demand,TWh,2019,0
AT,Industry,Total,Methane,Energy Demand,TWh,2019,34.77052861
AT,Industry,Total,Heat,Energy Demand,TWh,2019,2.864046389
AT,Industry,Total,Biofuels,Energy Demand,TWh,2019,13.37696444
AT,Industry,Total,Solids,Energy Demand,TWh,2019,9.539127222
AT,Industry,Total,Liquids,Energy Demand,TWh,2019,8.1721125
AT,Industry,Total,Others,Energy Demand,TWh,2019,0
AT,Industry,Aluminium,Electricity,Energy Demand,TWh,2019,0
AT,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2019,0
BE,Industry,Total,Methane,Energy Demand,TWh,2019,56.28374861
AT,Industry,Aluminium,Heat,Energy Demand,TWh,2019,0
AT,Industry,Aluminium,Biofuels,Energy Demand,TWh,2019,0
AT,Industry,Aluminium,Solids,Energy Demand,TWh,2019,0
AT,Industry,Aluminium,Liquids,Energy Demand,TWh,2019,0
AT,Industry,Aluminium,Others,Energy Demand,TWh,2019,0
AT,Industry,Chemicals,Electricity,Energy Demand,TWh,2019,4.897321013
AT,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2019,0
AT,Industry,Chemicals,Heat,Energy Demand,TWh,2019,0.730878889
AT,Industry,Chemicals,Biofuels,Energy Demand,TWh,2019,0.635395833
AT,Industry,Chemicals,Solids,Energy Demand,TWh,2019,0.037495
AT,Industry,Chemicals,Liquids,Energy Demand,TWh,2019,0.150210556
AT,Industry,Chemicals,Others,Energy Demand,TWh,2019,0
BG,Industry,Total,Methane,Energy Demand,TWh,2019,10.17091083
AT,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,0.255526741
AT,Industry,Fertilizers,Electricity,Energy Demand,TWh,2019,0.086830931
AT,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2019,0
AT,Industry,Fertilizers,Heat,Energy Demand,TWh,2019,0
AT,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2019,0
AT,Industry,Fertilizers,Solids,Energy Demand,TWh,2019,0
AT,Industry,Fertilizers,Liquids,Energy Demand,TWh,2019,0
AT,Industry,Fertilizers,Others,Energy Demand,TWh,2019,0
CY,Industry,Total,Methane,Energy Demand,TWh,2019,0.0180125
AT,Industry,Food,Electricity,Energy Demand,TWh,2019,2.091613056
AT,Industry,Food,Hydrogen,Energy Demand,TWh,2019,0
AT,Industry,Food,Heat,Energy Demand,TWh,2019,0.375649167
AT,Industry,Food,Biofuels,Energy Demand,TWh,2019,0.088595833
AT,Industry,Food,Solids,Energy Demand,TWh,2019,0
AT,Industry,Food,Liquids,Energy Demand,TWh,2019,0.132266944
AT,Industry,Food,Others,Energy Demand,TWh,2019,0
AT,Industry,Metals,Electricity,Energy Demand,TWh,2019,1.069291111
AT,Industry,Metals,Hydrogen,Energy Demand,TWh,2019,0
CZ,Industry,Total,Methane,Energy Demand,TWh,2019,24.8118575
AT,Industry,Metals,Heat,Energy Demand,TWh,2019,0.026601667
AT,Industry,Metals,Biofuels,Energy Demand,TWh,2019,0
AT,Industry,Metals,Solids,Energy Demand,TWh,2019,0
AT,Industry,Metals,Liquids,Energy Demand,TWh,2019,0.034214444
AT,Industry,Metals,Others,Energy Demand,TWh,2019,0
AT,Industry,Others,Electricity,Energy Demand,TWh,2019,12.70175444
AT,Industry,Others,Hydrogen,Energy Demand,TWh,2019,0
AT,Industry,Others,Heat,Energy Demand,TWh,2019,1.431673611
AT,Industry,Others,Biofuels,Energy Demand,TWh,2019,3.907503889
AT,Industry,Others,Solids,Energy Demand,TWh,2019,0.789807222
AT,Industry,Others,Liquids,Energy Demand,TWh,2019,3.750800556
AT,Industry,Others,Others,Energy Demand,TWh,2019,0
DE,Industry,Total,Methane,Energy Demand,TWh,2019,249.7883967
BE,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,1.330495536
AT,Industry,Paper,Electricity,Energy Demand,TWh,2019,4.89125
AT,Industry,Paper,Hydrogen,Energy Demand,TWh,2019,0
AT,Industry,Paper,Heat,Energy Demand,TWh,2019,0.21594
AT,Industry,Paper,Biofuels,Energy Demand,TWh,2019,8.742415833
AT,Industry,Paper,Solids,Energy Demand,TWh,2019,0.710369722
AT,Industry,Paper,Liquids,Energy Demand,TWh,2019,0.058686389
AT,Industry,Paper,Others,Energy Demand,TWh,2019,0
AT,Industry,Refineries,Electricity,Energy Demand,TWh,2019,0.885583056
AT,Industry,Refineries,Hydrogen,Energy Demand,TWh,2019,0
DK,Industry,Total,Methane,Energy Demand,TWh,2019,13.11172194
AT,Industry,Refineries,Heat,Energy Demand,TWh,2019,0
AT,Industry,Refineries,Biofuels,Energy Demand,TWh,2019,0
AT,Industry,Refineries,Solids,Energy Demand,TWh,2019,0
AT,Industry,Refineries,Liquids,Energy Demand,TWh,2019,4.023237778
AT,Industry,Refineries,Others,Energy Demand,TWh,2019,0
AT,Industry,Steel,Electricity,Energy Demand,TWh,2019,3.982913056
AT,Industry,Steel,Hydrogen,Energy Demand,TWh,2019,0
EE,Industry,Total,Methane,Energy Demand,TWh,2019,1.349966944
AT,Industry,Steel,Heat,Energy Demand,TWh,2019,0.083303056
AT,Industry,Steel,Biofuels,Energy Demand,TWh,2019,0.003053056
AT,Industry,Steel,Solids,Energy Demand,TWh,2019,8.001455278
AT,Industry,Steel,Liquids,Energy Demand,TWh,2019,0.022695833
AT,Industry,Steel,Others,Energy Demand,TWh,2019,0
AT,Industry,Datacenters,Electricity,Energy Demand,TWh,2019,1.470833333
BE,Industry,Total,Electricity,Energy Demand,TWh,2019,41.90842222
BE,Industry,Total,Hydrogen,Energy Demand,TWh,2019,0
BE,Industry,Total,Heat,Energy Demand,TWh,2019,4.898388889
BE,Industry,Total,Biofuels,Energy Demand,TWh,2019,7.168055556
BE,Industry,Total,Solids,Energy Demand,TWh,2019,9.662665833
BE,Industry,Total,Liquids,Energy Demand,TWh,2019,27.98797583
BE,Industry,Total,Others,Energy Demand,TWh,2019,0
ES,Industry,Total,Methane,Energy Demand,TWh,2019,135.4167225
BE,Industry,Aluminium,Electricity,Energy Demand,TWh,2019,0
BE,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2019,0
BE,Industry,Aluminium,Heat,Energy Demand,TWh,2019,0
BE,Industry,Aluminium,Biofuels,Energy Demand,TWh,2019,0
BE,Industry,Aluminium,Solids,Energy Demand,TWh,2019,0
BE,Industry,Aluminium,Others,Energy Demand,TWh,2019,0
BE,Industry,Chemicals,Electricity,Energy Demand,TWh,2019,14.49192267
BE,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2019,0
FI,Industry,Total,Methane,Energy Demand,TWh,2019,9.277849444
BE,Industry,Chemicals,Heat,Energy Demand,TWh,2019,3.830222222
BE,Industry,Chemicals,Biofuels,Energy Demand,TWh,2019,0.034666667
BE,Industry,Chemicals,Solids,Energy Demand,TWh,2019,0.016213056
BE,Industry,Chemicals,Others,Energy Demand,TWh,2019,0
CY,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,0.085951933
BE,Industry,Fertilizers,Electricity,Energy Demand,TWh,2019,0.217077329
BE,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2019,0
FR,Industry,Total,Methane,Energy Demand,TWh,2019,129.2047872
BE,Industry,Fertilizers,Heat,Energy Demand,TWh,2019,0
BE,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2019,0
BE,Industry,Fertilizers,Solids,Energy Demand,TWh,2019,0
DE,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,6.518681225
BE,Industry,Fertilizers,Others,Energy Demand,TWh,2019,0
BE,Industry,Aluminium,Liquids,Energy Demand,TWh,2019,0
BE,Industry,Food,Electricity,Energy Demand,TWh,2019,6.1772
BE,Industry,Food,Hydrogen,Energy Demand,TWh,2019,0
GR,Industry,Total,Methane,Energy Demand,TWh,2019,5.263924722
BE,Industry,Food,Heat,Energy Demand,TWh,2019,0.538222222
BE,Industry,Food,Biofuels,Energy Demand,TWh,2019,0.680666667
BE,Industry,Food,Solids,Energy Demand,TWh,2019,0.334144722
BE,Industry,Chemicals,Liquids,Energy Demand,TWh,2019,12.15257083
BE,Industry,Food,Others,Energy Demand,TWh,2019,0
BE,Industry,Metals,Electricity,Energy Demand,TWh,2019,2.0648
BE,Industry,Metals,Hydrogen,Energy Demand,TWh,2019,0
BE,Industry,Metals,Heat,Energy Demand,TWh,2019,0
BE,Industry,Metals,Biofuels,Energy Demand,TWh,2019,0
BE,Industry,Metals,Solids,Energy Demand,TWh,2019,0
BE,Industry,Metals,Others,Energy Demand,TWh,2019,0
BE,Industry,Others,Electricity,Energy Demand,TWh,2019,9.51
BE,Industry,Others,Hydrogen,Energy Demand,TWh,2019,0
HR,Industry,Total,Methane,Energy Demand,TWh,2019,6.710516389
BE,Industry,Others,Heat,Energy Demand,TWh,2019,0.216333333
BE,Industry,Others,Biofuels,Energy Demand,TWh,2019,3.442666667
BE,Industry,Others,Solids,Energy Demand,TWh,2019,4.130855278
BE,Industry,Food,Liquids,Energy Demand,TWh,2019,0.083132222
BE,Industry,Others,Others,Energy Demand,TWh,2019,0
ES,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,3.297147261
BE,Industry,Paper,Electricity,Energy Demand,TWh,2019,2.0062
BE,Industry,Paper,Hydrogen,Energy Demand,TWh,2019,0
HU,Industry,Total,Methane,Energy Demand,TWh,2019,19.00311139
BE,Industry,Paper,Heat,Energy Demand,TWh,2019,0.313611111
BE,Industry,Paper,Biofuels,Energy Demand,TWh,2019,3.010055556
BE,Industry,Paper,Solids,Energy Demand,TWh,2019,0.241491944
BE,Industry,Metals,Liquids,Energy Demand,TWh,2019,0.003405556
BE,Industry,Paper,Others,Energy Demand,TWh,2019,0
BE,Industry,Refineries,Electricity,Energy Demand,TWh,2019,1.6674
BE,Industry,Refineries,Hydrogen,Energy Demand,TWh,2019,0
BE,Industry,Refineries,Heat,Energy Demand,TWh,2019,0
BE,Industry,Refineries,Biofuels,Energy Demand,TWh,2019,0
BE,Industry,Refineries,Solids,Energy Demand,TWh,2019,0
FI,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,0.199900286
BE,Industry,Refineries,Others,Energy Demand,TWh,2019,0
IE,Industry,Total,Methane,Energy Demand,TWh,2019,11.11703028
BE,Industry,Others,Liquids,Energy Demand,TWh,2019,2.700795
BE,Industry,Steel,Electricity,Energy Demand,TWh,2019,3.9466
BE,Industry,Steel,Hydrogen,Energy Demand,TWh,2019,0
BE,Industry,Steel,Heat,Energy Demand,TWh,2019,0
BE,Industry,Steel,Biofuels,Energy Demand,TWh,2019,0
BE,Industry,Steel,Solids,Energy Demand,TWh,2019,4.939960833
BE,Industry,Paper,Liquids,Energy Demand,TWh,2019,0.107444444
BE,Industry,Steel,Others,Energy Demand,TWh,2019,0
BE,Industry,Datacenters,Electricity,Energy Demand,TWh,2019,1.827222222
BG,Industry,Total,Electricity,Energy Demand,TWh,2019,12.69130611
BG,Industry,Total,Hydrogen,Energy Demand,TWh,2019,0
IT,Industry,Total,Methane,Energy Demand,TWh,2019,117.3444425
BG,Industry,Total,Heat,Energy Demand,TWh,2019,2.991641944
BG,Industry,Total,Biofuels,Energy Demand,TWh,2019,2.317771944
BG,Industry,Total,Solids,Energy Demand,TWh,2019,2.306995278
BG,Industry,Total,Liquids,Energy Demand,TWh,2019,9.715575
BG,Industry,Total,Others,Energy Demand,TWh,2019,0
BG,Industry,Aluminium,Electricity,Energy Demand,TWh,2019,0
BG,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2019,0
LT,Industry,Total,Methane,Energy Demand,TWh,2019,4.358611944
BG,Industry,Aluminium,Heat,Energy Demand,TWh,2019,0
BG,Industry,Aluminium,Biofuels,Energy Demand,TWh,2019,0
BG,Industry,Aluminium,Solids,Energy Demand,TWh,2019,0
BG,Industry,Aluminium,Others,Energy Demand,TWh,2019,0
BG,Industry,Chemicals,Electricity,Energy Demand,TWh,2019,1.19314846
BG,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2019,0
BG,Industry,Chemicals,Heat,Energy Demand,TWh,2019,0.364308056
BG,Industry,Chemicals,Biofuels,Energy Demand,TWh,2019,0.146905
BG,Industry,Chemicals,Solids,Energy Demand,TWh,2019,1.658592778
BE,Industry,Steel,Liquids,Energy Demand,TWh,2019,0.170027778
BG,Industry,Chemicals,Others,Energy Demand,TWh,2019,0
LU,Industry,Total,Methane,Energy Demand,TWh,2019,3.134513611
FR,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,3.93842004
BG,Industry,Fertilizers,Electricity,Energy Demand,TWh,2019,0.195369596
BG,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2019,0
BG,Industry,Fertilizers,Heat,Energy Demand,TWh,2019,0
BG,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2019,0
BG,Industry,Fertilizers,Solids,Energy Demand,TWh,2019,0
BG,Industry,Fertilizers,Others,Energy Demand,TWh,2019,0
LV,Industry,Total,Methane,Energy Demand,TWh,2019,1.132338611
BE,Industry,Fertilizers,Liquids,Energy Demand,TWh,2019,0
BG,Industry,Food,Electricity,Energy Demand,TWh,2019,1.346505
BG,Industry,Food,Hydrogen,Energy Demand,TWh,2019,0
BG,Industry,Food,Heat,Energy Demand,TWh,2019,0.175026944
BG,Industry,Food,Biofuels,Energy Demand,TWh,2019,0.147742222
BG,Industry,Food,Solids,Energy Demand,TWh,2019,0.012526667
BG,Industry,Food,Others,Energy Demand,TWh,2019,0
BG,Industry,Metals,Electricity,Energy Demand,TWh,2019,1.03649
BG,Industry,Metals,Hydrogen,Energy Demand,TWh,2019,0
MT,Industry,Total,Methane,Energy Demand,TWh,2019,0
BG,Industry,Metals,Heat,Energy Demand,TWh,2019,0.261718889
BG,Industry,Metals,Biofuels,Energy Demand,TWh,2019,0
BG,Industry,Metals,Solids,Energy Demand,TWh,2019,0
GR,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,0.454509777
BG,Industry,Metals,Others,Energy Demand,TWh,2019,0
BG,Industry,Others,Electricity,Energy Demand,TWh,2019,5.629061667
BG,Industry,Others,Hydrogen,Energy Demand,TWh,2019,0
BG,Industry,Others,Heat,Energy Demand,TWh,2019,2.184918056
BG,Industry,Others,Biofuels,Energy Demand,TWh,2019,0.545517778
BG,Industry,Others,Solids,Energy Demand,TWh,2019,0.624405278
BE,Industry,Refineries,Liquids,Energy Demand,TWh,2019,12.7706
BG,Industry,Others,Others,Energy Demand,TWh,2019,0
NL,Industry,Total,Methane,Energy Demand,TWh,2019,73.24051857
HR,Buildings,Appliances,Liquids,Energy Demand,TWh,2019,0.145414212
BG,Industry,Paper,Electricity,Energy Demand,TWh,2019,0.447391111
BG,Industry,Paper,Hydrogen,Energy Demand,TWh,2019,0
BG,Industry,Paper,Heat,Energy Demand,TWh,2019,0.005391111
BG,Industry,Paper,Biofuels,Energy Demand,TWh,2019,1.4772475
BG,Industry,Paper,Solids,Energy Demand,TWh,2019,0.011240833
BG,Industry,Aluminium,Liquids,Energy Demand,TWh,2019,0
BG,Industry,Paper,Others,Energy Demand,TWh,2019,0
BG,Industry,Refineries,Electricity,Energy Demand,TWh,2019,0.718528056
BG,Industry,Refineries,Hydrogen,Energy Demand,TWh,2019,0
PL,Industry,Total,Methane,Energy Demand,TWh,2019,62.74354861
BG,Industry,Refineries,Heat,Energy Demand,TWh,2019,0
BG,Industry,Refineries,Biofuels,Energy Demand,TWh,2019,0
BG,Industry,Refineries,Solids,Energy Demand,TWh,2019,0
BG,Industry,Chemicals,Liquids,Energy Demand,TWh,2019,3.157450278
BG,Industry,Refineries,Others,Energy Demand,TWh,2019,0
BG,Industry,Fertilizers,Liquids,Energy Demand,TWh,2019,0
BG,Industry,Steel,Electricity,Energy Demand,TWh,2019,0.74509
BG,Industry,Steel,Hydrogen,Energy Demand,TWh,2019,0
PT,Industry,Total,Methane,Energy Demand,TWh,2019,15.81263
BG,Industry,Steel,Heat,Energy Demand,TWh,2019,0.000278889
BG,Industry,Steel,Biofuels,Energy Demand,TWh,2019,0.000359444
BG,Industry,Steel,Solids,Energy Demand,TWh,2019,0.000229722
BG,Industry,Steel,Others,Energy Demand,TWh,2019,0
BG,Industry,Datacenters,Electricity,Energy Demand,TWh,2019,1.379722222
CY,Industry,Total,Electricity,Energy Demand,TWh,2019,0.701765833
CY,Industry,Total,Hydrogen,Energy Demand,TWh,2019,0
CY,Industry,Total,Heat,Energy Demand,TWh,2019,0
CY,Industry,Total,Biofuels,Energy Demand,TWh,2019,0.067591389
CY,Industry,Total,Solids,Energy Demand,TWh,2019,0.200024167
CY,Industry,Total,Liquids,Energy Demand,TWh,2019,1.218345556
CY,Industry,Total,Others,Energy Demand,TWh,2019,0
RO,Industry,Total,Methane,Energy Demand,TWh,2019,29.16521167
CY,Industry,Aluminium,Electricity,Energy Demand,TWh,2019,0
CY,Industry,Aluminium,Hydrogen,Energy Demand,TWh,2019,0
CY,Industry,Aluminium,Heat,Energy Demand,TWh,2019,0
CY,Industry,Aluminium,Biofuels,Energy Demand,TWh,2019,0
CY,Industry,Aluminium,Solids,Energy Demand,TWh,2019,0
BG,Industry,Food,Liquids,Energy Demand,TWh,2019,0.104773889
CY,Industry,Aluminium,Others,Energy Demand,TWh,2019,0
CY,Industry,Chemicals,Electricity,Energy Demand,TWh,2019,0.047211111
CY,Industry,Chemicals,Hydrogen,Energy Demand,TWh,2019,0
SE,Industry,Total,Methane,Energy Demand,TWh,2019,4.749405
CY,Industry,Chemicals,Heat,Energy Demand,TWh,2019,0
CY,Industry,Chemicals,Biofuels,Energy Demand,TWh,2019,0.005
CY,Industry,Chemicals,Solids,Energy Demand,TWh,2019,0
BG,Industry,Others,Liquids,Energy Demand,TWh,2019,1.239238889
CY,Industry,Chemicals,Others,Energy Demand,TWh,2019,0
BG,Industry,Paper,Liquids,Energy Demand,TWh,2019,0.011085556
CY,Industry,Fertilizers,Electricity,Energy Demand,TWh,2019,0
CY,Industry,Fertilizers,Hydrogen,Energy Demand,TWh,2019,0
SI,Industry,Total,Methane,Energy Demand,TWh,2019,5.264158889
CY,Industry,Fertilizers,Heat,Energy Demand,TWh,2019,0
CY,Industry,Fertilizers,Biofuels,Energy Demand,TWh,2019,0
CY,Industry,Fertilizers,Solids,Energy Demand,TWh,2019,0
BG,Industry,Refineries,Liquids,Energy Demand,TWh,2019,5.018233333
CY,Industry,Fertilizers,Others,Energy Demand,TWh,2019,0
CY,Industry,Food,Electricity,Energy Demand,TWh,2019,0.183266111
CY,Industry,Food,Hydrogen,Energy Demand,TWh,2019,0
SK,Industry,Total,Methane,Energy Demand,TWh,2019,10.76062028
CY,Industry,Food,Heat,Energy Demand,TWh,2019,0
CY,Industry,Food,Biofuels,Energy Demand,TWh,2019,0.027540833
CY,Industry,Food,Solids,Energy Demand,TWh,2019,0
BG,Industry,Steel,Liquids,Energy Demand,TWh,2019,0.0024225
CY,Industry,Food,Others,Energy Demand,TWh,2019,0
CY,Industry,Metals,Electricity,Energy Demand,TWh,2019,0
CY,Industry,Metals,Hydrogen,Energy Demand,TWh,2019,0
CY,Industry,Metals,Heat,Energy Demand,TWh,2019,0
CY,Industry,Metals,Biofuels,Energy Demand,TWh,2019,0
CY,Industry,Metals,Solids,Energy Demand,TWh,2019,0
CY,Industry,Metals,Others,Energy Demand,TWh,2019,0
